depth,latitude,longitude,time,siage,sisnthick,sithick,so,thetao,atmospheric_temperature
0.0,83.75,129.44000000004837,2022-01-29,127.10899,0.12081998,1.2218764,33.578575,-1.8026903,-19.585415
0.0,83.6875,129.28000000004835,2022-01-28,116.062225,0.1203685,1.2216401,33.57599,-1.7995098,-15.041668
0.0,83.625,129.5200000000484,2022-01-27,111.20764,0.11632733,1.2251308,33.55318,-1.7966222,-19.145834
0.0,83.5,129.6000000000484,2022-01-26,101.93207,0.11530688,1.2246398,33.476826,-1.7923251,-22.664583
0.0,83.4375,129.44000000004837,2022-01-25,100.27118,0.11252547,1.2219877,33.43367,-1.7904772,-25.220833
0.0,83.375,129.44000000004837,2022-01-24,101.79702,0.11161702,1.2186383,33.375813,-1.7899886,-23.966667
0.0,83.375,129.5200000000484,2022-01-23,110.29226,0.11056688,1.222299,33.376625,-1.7903788,-25.464586
0.0,83.3125,129.6000000000484,2022-01-22,107.8391,0.10916851,1.2115223,33.301422,-1.7888908,-25.839582
0.0,83.25,129.84000000004846,2022-01-21,103.23718,0.10764159,1.2018124,33.212406,-1.7860667,-24.4625
0.0,83.1875,129.68000000004838,2022-01-20,99.347664,0.1060064,1.1938846,33.15051,-1.7830322,-25.035418
0.0,83.0625,128.9600000000483,2022-01-19,93.10985,0.106585786,1.174128,33.06815,-1.7787046,-26.1875
0.0,82.9375,128.08000000004813,2022-01-18,88.77178,0.10737771,1.1539974,33.034725,-1.7762706,-22.18542
0.0,82.8125,127.52000000004809,2022-01-17,86.11405,0.10722962,1.1396117,32.990726,-1.7769154,-21.40833
0.0,82.75,127.36000000004805,2022-01-16,86.34997,0.10674913,1.140732,32.8662,-1.7736832,-23.910414
0.0,82.6875,127.52000000004809,2022-01-15,86.46894,0.10572816,1.1399853,32.849907,-1.772861,-26.856249
0.0,82.625,127.60000000004813,2022-01-14,85.5813,0.10523582,1.1336249,32.845875,-1.772935,-26.831251
0.0,82.625,127.60000000004813,2022-01-13,87.87052,0.104263656,1.1338774,32.83068,-1.7720146,-24.797913
0.0,82.625,127.6800000000481,2022-01-12,91.75273,0.102875106,1.1335026,32.81075,-1.7709417,-26.637499
0.0,82.5625,128.00000000004815,2022-01-11,89.30461,0.10237802,1.1215795,32.800873,-1.7702076,-25.264582
0.0,82.5,128.16000000004817,2022-01-10,84.76137,0.10069897,1.1036094,32.807514,-1.7708231,-25.312502
0.0,82.4375,127.84000000004812,2022-01-09,81.04521,0.09943453,1.0853031,32.835384,-1.7726295,-29.6
0.0,82.3125,127.76000000004808,2022-01-08,77.52063,0.099821925,1.0677418,32.890923,-1.7754506,-29.274996
0.0,82.1875,127.60000000004813,2022-01-07,75.404236,0.100143194,1.0527891,32.924343,-1.7762617,-29.983335
0.0,82.1875,127.20000000004802,2022-01-06,75.190506,0.09910845,1.0471051,32.918613,-1.775986,-30.622917
0.0,82.1875,127.12000000004798,2022-01-05,76.478325,0.09763584,1.0399449,32.912346,-1.7746949,-27.15625
0.0,82.1875,127.6800000000481,2022-01-04,75.69997,0.09574232,1.038435,32.903847,-1.7724549,-24.849998
0.0,82.125,128.2400000000482,2022-01-03,72.73829,0.093890205,1.0297613,32.90211,-1.7707007,-21.956251
0.0,82.125,128.3200000000482,2022-01-02,72.76517,0.08740901,1.0238956,32.89249,-1.7706417,-26.266665
0.0,82.125,128.3200000000482,2022-01-01,73.321075,0.08653488,1.0149468,32.883713,-1.7702187,-28.558334
0.0,82.0625,128.16000000004817,2021-12-31,70.50936,0.08689322,0.9955839,32.88314,-1.7702664,-26.106249
0.0,82.0,128.00000000004815,2021-12-30,68.527245,0.08695882,0.98212427,32.877636,-1.7694813,-23.543747
0.0,82.0,127.84000000004812,2021-12-29,68.18372,0.086568706,0.97547996,32.873554,-1.7698092,-24.68542
0.0,82.0,127.76000000004808,2021-12-28,67.53058,0.08630503,0.9677644,32.86838,-1.7699662,-24.647917
0.0,82.0625,127.92000000004816,2021-12-27,69.108604,0.08458819,0.9694318,32.853447,-1.7701682,-24.912498
0.0,82.125,128.00000000004815,2021-12-26,70.7514,0.08387582,0.96399784,32.83165,-1.7697469,-23.424997
0.0,82.25,127.84000000004812,2021-12-25,76.99405,0.083992325,0.9627732,32.748013,-1.7663805,-21.4375
0.0,82.3125,127.84000000004812,2021-12-24,73.2464,0.08382278,0.94442403,32.677948,-1.7635167,-25.239584
0.0,82.3125,127.92000000004816,2021-12-23,64.76459,0.08387058,0.9177217,32.670326,-1.7625487,-29.141665
0.0,82.25,128.16000000004817,2021-12-22,60.27061,0.084065534,0.88998145,32.718597,-1.7638041,-28.637497
0.0,82.25,128.40000000004818,2021-12-21,59.25502,0.08308632,0.88151544,32.693092,-1.7626951,-26.291664
0.0,82.3125,128.56000000004826,2021-12-20,60.404053,0.07956993,0.8837312,32.586964,-1.7591083,-27.135414
0.0,82.375,128.2400000000482,2021-12-19,61.80875,0.0798113,0.87637675,32.564762,-1.7581146,-22.064583
0.0,82.375,127.76000000004808,2021-12-18,58.730587,0.07879718,0.85474604,32.571827,-1.7581553,-18.927082
0.0,82.375,127.12000000004798,2021-12-17,55.741806,0.07760563,0.8334708,32.640095,-1.7598252,-22.037498
0.0,82.25,127.040000000048,2021-12-16,53.128605,0.07651508,0.80605817,32.758617,-1.759781,-26.799997
0.0,82.0625,127.20000000004802,2021-12-15,51.903915,0.07641068,0.78381044,32.78276,-1.7546829,-26.391663
0.0,81.875,126.88000000004796,2021-12-14,50.820747,0.07534579,0.76664567,32.697063,-1.7544149,-27.554169
0.0,81.75,126.08000000004785,2021-12-13,49.71329,0.07413713,0.7528821,32.618076,-1.7557573,-29.102083
0.0,81.75,125.1200000000477,2021-12-12,48.7257,0.07220917,0.7445775,32.578846,-1.7550204,-29.18958
0.0,81.75,124.64000000004762,2021-12-11,47.85601,0.071739,0.7331026,32.549194,-1.7545384,-30.24375
0.0,81.75,124.80000000004765,2021-12-10,46.95316,0.071782164,0.71723354,32.535652,-1.7548003,-31.27083
0.0,81.6875,125.1200000000477,2021-12-09,45.88683,0.07218489,0.68875664,32.501915,-1.7540792,-31.964582
0.0,81.5625,125.28000000004772,2021-12-08,44.78454,0.072917975,0.6602754,32.449966,-1.7512594,-30.618746
0.0,81.5625,125.1200000000477,2021-12-07,43.738373,0.071548924,0.6539278,32.437405,-1.7502612,-28.272919
0.0,81.5625,124.96000000004769,2021-12-06,42.813625,0.070062466,0.6461888,32.425552,-1.7486286,-23.050001
0.0,81.625,125.04000000004773,2021-12-05,42.111923,0.06671215,0.64658576,32.48425,-1.7505398,-21.077082
0.0,81.625,125.28000000004772,2021-12-04,41.2336,0.060185343,0.63855183,32.46993,-1.7493253,-25.779165
0.0,81.625,125.44000000004776,2021-12-03,40.062016,0.056898933,0.62132066,32.46068,-1.7496479,-28.643753
0.0,81.625,125.52000000004772,2021-12-02,38.970367,0.056139328,0.6036591,32.45145,-1.7493874,-27.668747
0.0,81.625,125.7600000000478,2021-12-01,37.939045,0.055229448,0.5866263,32.430714,-1.7488948,-29.01667
0.0,81.5625,126.24000000004789,2021-11-30,36.918125,0.055372816,0.57201767,32.376694,-1.7453533,-26.568748
0.0,81.5,126.80000000004792,2021-11-29,35.998184,0.054941207,0.56082493,32.33388,-1.7426842,-23.716667
0.0,81.375,127.36000000004805,2021-11-28,34.990612,0.05475686,0.5462531,32.28202,-1.7368293,-22.841667
0.0,81.25,128.00000000004815,2021-11-27,33.999737,0.054572664,0.53375494,32.151657,-1.73247,-21.1125
0.0,81.125,128.56000000004826,2021-11-26,33.042515,0.053618472,0.5196572,31.91623,-1.7212269,-22.810417
0.0,81.0,128.8800000000483,2021-11-25,32.021824,0.052753832,0.5004762,31.655674,-1.7086821,-25.077082
0.0,80.9375,129.04000000004828,2021-11-24,31.044792,0.05243747,0.48575318,31.493801,-1.6997774,-22.289587
0.0,80.875,128.8800000000483,2021-11-23,29.969252,0.050530598,0.46855152,31.389486,-1.6943518,-22.220833
0.0,80.8125,128.64000000004825,2021-11-22,28.83253,0.04943058,0.4484553,31.30581,-1.6899827,-23.504168
0.0,80.75,128.56000000004826,2021-11-21,27.877663,0.04955822,0.43236935,31.257324,-1.6861111,-20.75
0.0,80.625,128.8800000000483,2021-11-20,26.926504,0.049583673,0.41511872,31.265944,-1.6852349,-16.254168
0.0,80.625,128.8800000000483,2021-11-19,25.934164,0.04476505,0.4020758,31.21637,-1.6841493,-18.977083
0.0,80.625,128.80000000004827,2021-11-18,24.790201,0.04332911,0.38070145,31.178963,-1.6831502,-22.222916
0.0,80.625,128.80000000004827,2021-11-17,23.83265,0.04300192,0.3699602,31.16808,-1.6812407,-17.247915
0.0,80.5,128.8800000000483,2021-11-16,22.927034,0.04123048,0.35009867,31.371609,-1.6899294,-15.59375
0.0,80.3125,128.9600000000483,2021-11-15,22.058386,0.04187906,0.32552657,31.68667,-1.6940386,-14.920834
0.0,80.1875,128.40000000004818,2021-11-14,21.055132,0.04063635,0.29918647,31.85672,-1.6864378,-15.625
0.0,80.0625,128.08000000004813,2021-11-13,20.088686,0.041205633,0.28176078,31.951578,-1.6679105,-15.677085
0.0,79.9375,128.00000000004815,2021-11-12,19.19783,0.041747164,0.27219287,31.938032,-1.6485728,-13.602082
0.0,79.875,127.60000000004813,2021-11-11,18.189804,0.039393432,0.26121134,31.88034,-1.6595516,-15.631251
0.0,79.75,127.44000000004804,2021-11-10,17.221354,0.039452925,0.24888787,31.642849,-1.6853998,-15.287501
0.0,79.5625,127.6800000000481,2021-11-09,16.430796,0.040188327,0.23746936,31.209543,-1.6704626,-12.387501
0.0,79.4375,127.84000000004812,2021-11-08,15.45267,0.035268173,0.2271536,31.026447,-1.6327397,-12.960416
0.0,79.25,127.6800000000481,2021-11-07,14.512943,0.034983017,0.21335281,30.857153,-1.613983,-14.254166
0.0,79.0,127.44000000004804,2021-11-06,13.675114,0.03467995,0.20261979,30.86893,-1.62452,-13.266666
0.0,78.875,127.44000000004804,2021-11-05,12.628044,0.029238377,0.1931914,30.882105,-1.639603,-13.552085
0.0,78.9375,127.040000000048,2021-11-04,11.365885,0.023034945,0.181388,30.796856,-1.6397252,-15.208332
0.0,79.0,126.960000000048,2021-11-03,10.179908,0.019036336,0.16776036,30.736443,-1.6322068,-15.779164
0.0,79.0,127.28000000004806,2021-11-02,9.396939,0.018033883,0.1524933,30.689718,-1.6245941,-13.218751
0.0,78.9375,127.44000000004804,2021-11-01,8.437817,0.017301202,0.13990068,30.648212,-1.6341211,-10.187501
0.0,78.9375,127.52000000004809,2021-10-31,7.3592324,0.015640913,0.12642595,30.64057,-1.6369619,-10.508333
0.0,78.8125,127.84000000004812,2021-10-30,6.3704734,0.013441371,0.109282345,30.6026,-1.6311858,-10.304168
0.0,78.75,128.40000000004818,2021-10-29,5.4188414,0.009697085,0.093299694,30.533062,-1.614213,-8.506249
0.0,78.625,128.64000000004825,2021-10-28,4.4242573,0.0072971447,0.084694825,30.462261,-1.6059737,-8.616667
0.0,78.5625,128.56000000004826,2021-10-27,3.3706408,0.00504078,0.074725784,30.409866,-1.6320609,-8.920835
0.0,78.5625,128.40000000004818,2021-10-26,2.1021912,0.0023921158,0.048954155,30.39443,-1.6485797,-7.735417
0.0,78.625,128.48000000004822,2021-10-25,0.8552339,0.0004664376,0.015238385,30.411001,-1.6683078,-8.683332
0.0,78.625,128.56000000004826,2021-10-24,0.66051805,0.00012140809,0.0013589141,30.27084,-1.351316,-7.9708333
0.0,78.625,128.56000000004826,2021-10-24 00:00:00,0.6605180501937866,0.0001214080912177451,0.001358914072625339,30.27083969116211,-1.351315975189209,-7.9708333015441895
